model_id,model_type,hash,tally,updated_at,context_id,context_type
20821,App\Models\CatalystExplorer\Proposal,12df666e9b41bb29aa7ea006bf1252afc20b103b8e9fbe2d2ddaf767115caf44,346,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
20995,App\Models\CatalystExplorer\Proposal,259e17941797e86def6da1cf5b974542dc554031fca2e7db5be6525c1cb526a2,298,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21218,App\Models\CatalystExplorer\Proposal,2ad51fd7cb6d953e6ad9faea6c48a5d03dd1d7092f23debee457506016243456,122,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
20669,App\Models\CatalystExplorer\Proposal,09f514a879b6184a5fba37166c1e539e10115ae5f8fee21ddce5c594165484ad,771,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
22287,App\Models\CatalystExplorer\Proposal,f1cf2e8847ed5cc1100b5d5e6f2ae20de0ed2453edb1316eb17a9f956ff031de,645,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
22062,App\Models\CatalystExplorer\Proposal,ced09466af0078d0b6c9763869fca938af048e8016f923178296d45f9259173a,189,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21569,App\Models\CatalystExplorer\Proposal,ed078a0e0637a3720e5007460689fdd0784ebe4d3377633537d9e5ffee3e437c,186,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21394,App\Models\CatalystExplorer\Proposal,4f87ab8f5d738f784f567cb6e4d61f8e5c4b24e5490edec371423c7d4b74a352,111,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21028,App\Models\CatalystExplorer\Proposal,0f3717a363367835dc6f3221209d4bc8880b9d77969e7ed7857b25c986756e46,130,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
20795,App\Models\CatalystExplorer\Proposal,b6c9b18de867a7db0d831ecd9b25d0441b3a85ac293b364edb5c694f8ea6f4bf,141,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21944,App\Models\CatalystExplorer\Proposal,4ebf9c9ff2ba7dd7f4c5405c361fa68cec225c4ece186395832078ff30906960,589,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21047,App\Models\CatalystExplorer\Proposal,2ca8985aa4aab147d8b7c779d5a562dff49c871d8059af3f6850988d99745f0d,144,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
20902,App\Models\CatalystExplorer\Proposal,a479d99506ff142cf5f375854d721291465756e18de81e9fb417153a97875655,108,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21007,App\Models\CatalystExplorer\Proposal,63a7bdeed4320cc9674d99262468d29277fef1920136bc9df0bc600e16af1c20,148,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21087,App\Models\CatalystExplorer\Proposal,d25073bc9dc08a840b2c16a858b10cdb4b7d5f8c90197293c0db2b976c67fcaa,111,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
22196,App\Models\CatalystExplorer\Proposal,df79b52f52caebe9c1fe6adeab0578bc7de900b384d4dfbc8067a66c5094975d,192,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21313,App\Models\CatalystExplorer\Proposal,2c382334b0d7861589729fa5fa34b6b676f97f27ebd5e2874e7121cc79d35fba,156,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21541,App\Models\CatalystExplorer\Proposal,7b6b7f8e02ab258442ba42a4dd75d75ed17b59e25f761165c1c4eb41816080cd,127,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21708,App\Models\CatalystExplorer\Proposal,23d6ce01e0cd29a447b699d498938a2e2e4a185759d64b1a9bff88e58cce5b5a,102,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21490,App\Models\CatalystExplorer\Proposal,fc3776a6cd9f9e7eadd632ec361801688170c631238592e4a7445b60072d7dc1,146,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21789,App\Models\CatalystExplorer\Proposal,eb9b36856e5c7a9d992dab6c9477c02a2a49e804638b5c331b26a5db202b1989,100,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21356,App\Models\CatalystExplorer\Proposal,ad7fd25b4a8f567c65e175d25995033be27f43678b9fbcbb45fa7f9aa2befcac,119,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21543,App\Models\CatalystExplorer\Proposal,2d20bc912a369d9830eb79eb039169b1e85db35948d47b7102fa6ead2dd26930,134,2025-09-23 19:30:05,146,App\Models\CatalystExplorer\Fund
21907,App\Models\CatalystExplorer\Proposal,51ae47a20ea6fa5482e4cc14f02eff4802c2f12359efdfc3970492cb5ec03967,197,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22116,App\Models\CatalystExplorer\Proposal,93c97a1d864e3077c9b0a81b09c668c35ac305060bfff80eca5cf1e049a140f0,235,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22101,App\Models\CatalystExplorer\Proposal,be1d82ab7125078c951f6698831ad33b2b46b602464da001dbec6836de51e858,261,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20759,App\Models\CatalystExplorer\Proposal,76b4dddd38999e84556f9dd6a9859926705df7280391203f8a87263cb36a9bf7,495,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20896,App\Models\CatalystExplorer\Proposal,4bd92c4f8b89c0176fe71564460fac7fa27d07e3e12bcb2e6e6538fa376499de,139,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20907,App\Models\CatalystExplorer\Proposal,df9ace7e440fb44b52a7ba73ab208f5570d69e0febc70bf5463692224c1a6d55,171,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21226,App\Models\CatalystExplorer\Proposal,4573053d62b1c7f6fb7acad320896e0790905af9236710fa87820dcbe7146eeb,174,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20862,App\Models\CatalystExplorer\Proposal,6104d072fe47252682cad1bfbbe658cce08a84a1cdcc85bb7a3b891fc84588e3,160,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21098,App\Models\CatalystExplorer\Proposal,d99a97229ff465d66c496fe11a2358c6648298e8f94241a3d7bf1689a56dd955,134,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20989,App\Models\CatalystExplorer\Proposal,1351b652766f38e0abdd6c62fd4276352c6ffc212ef70d8d3e8b6d28c589586d,115,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21593,App\Models\CatalystExplorer\Proposal,d5178486e7688a9e6d7cf1689817d0b80b83589d21cc7e330b50061de357bb76,130,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20926,App\Models\CatalystExplorer\Proposal,6ee58236a1dffbbd804e2828bf11f44e6d8339efcf9230544144f8370b2aa7b4,113,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21371,App\Models\CatalystExplorer\Proposal,55755b8bda50ca4e292ac341d3cd36e2b38b3fe1af25ebdbcd82a4dce063a30b,132,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21064,App\Models\CatalystExplorer\Proposal,943ad0def6cc4d9321aa37c1ae36da9899ffbd105bb661ba1bad42d4d63d9688,134,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22001,App\Models\CatalystExplorer\Proposal,b8e8640c01cab46ef2f0a6b07b5f15f3c699851d0eaa2b6d11b27a242cd56f3a,416,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21062,App\Models\CatalystExplorer\Proposal,c9135ac0740fc0280a511f22d2966171896ac60782a2a571c9b4d0fd1722443a,124,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21988,App\Models\CatalystExplorer\Proposal,a80b7ec8bd255ab3acb229a711023e0e81b6499e2d73137c1bf94caede7b2b77,187,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21140,App\Models\CatalystExplorer\Proposal,27c09c2b249acb53226d5acaf960e3eaa66afb00fff7bce1d24d9a24713ac0b2,132,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21666,App\Models\CatalystExplorer\Proposal,cd123e827bb5e8d803d221be05cc68fdf93ff58869781d0dac9d358f012f7a0a,90,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22161,App\Models\CatalystExplorer\Proposal,6ec2eb82c79da7a0524d81001e31b6b8cfc5a178befb40866d300ebcb2b6c6a4,215,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21453,App\Models\CatalystExplorer\Proposal,5dd74658714abb9ffd0055c9bfd6f4787ef286a95f671e2df71a30205b22f93b,96,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21523,App\Models\CatalystExplorer\Proposal,7873be069f988d11a5b47d764cc7d4819009bc0a2a7f4914f7b78de314e08e9a,117,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21719,App\Models\CatalystExplorer\Proposal,442c472f18f45586a34a0d97240345442d9a622edf392b38fe80344cf820f29f,116,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21757,App\Models\CatalystExplorer\Proposal,e994259d650a68949e332d8697afcb1a23969a38f40df98f3f3769d8e3d45de2,100,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21380,App\Models\CatalystExplorer\Proposal,dbb0f35f28d90a7a6ec6b83e0768a789810c993bee16e9afd5f13d9752eb50fb,101,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21905,App\Models\CatalystExplorer\Proposal,f8cce2b08406cc27454575898e48a9dff019de8cee64fd971082d5559456e0da,216,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21276,App\Models\CatalystExplorer\Proposal,9efb831a5b404b9d4dce678779a3a9c4a444e86aabb7d6ff6f0d7a9d3cc55cf8,107,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21692,App\Models\CatalystExplorer\Proposal,8ff5aeb91f1ff5beb18b468f1f20bf5a0428e6a174510ef89e7a1ce0810d9228,117,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22254,App\Models\CatalystExplorer\Proposal,5f2244852bfa08151c2358f1d31c90537a6c5b08e6c18f96bf4d7826ca62ae52,212,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21736,App\Models\CatalystExplorer\Proposal,75f20c082528cc7e22353bf7b72bfdc5316c800c8bc2c830a0be9ac0a29cb9b5,105,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20766,App\Models\CatalystExplorer\Proposal,422598fbd7ba95430f610fa9e57c9ee6ba9102a896659bae19c9786a713dd219,394,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20852,App\Models\CatalystExplorer\Proposal,1bf2e7eb8190fbf43340dfa3d0525083609d8834cddc7e48f7d999e61767a215,423,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21361,App\Models\CatalystExplorer\Proposal,3d88fe41457eac3ea34b2c8ca3128f2e01790cb7e10d0c38df56f783b3717cbb,124,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21916,App\Models\CatalystExplorer\Proposal,1e7aae6ed5df8e0fbbc060f30c70644df4a3480384674f824c32de32f0a9c32b,179,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22279,App\Models\CatalystExplorer\Proposal,142c7f511ec2d4b36f3c63418e783d61b73385021668d47379de9b78bea561e5,483,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22228,App\Models\CatalystExplorer\Proposal,3d321e72a24e3e7b545c77d6efbf5e3184e3a83791de491166dd4fbc7ce7576a,199,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22268,App\Models\CatalystExplorer\Proposal,d096b2b7f2120cda8d8fe355c3bed6f64406ec7d262b93c337209dc133304c6d,574,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20937,App\Models\CatalystExplorer\Proposal,6dbf32eed3a9598c9403a494fb14cf3fd919b426746ff2cd46926d87f01b6116,126,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21272,App\Models\CatalystExplorer\Proposal,72daf14bc8214c93ce5ea2156305cb43f2bc2cc78b0ced23fb32d1cb492b28c1,160,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21092,App\Models\CatalystExplorer\Proposal,f1330b62c7676e4951605bb387662dc7d39976c8d0daa1aacb1042585da08c4d,128,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22237,App\Models\CatalystExplorer\Proposal,9fd749aabbf8d2b48fe67d75dc2599f5ac341267566b974dae0358235ce94186,237,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21750,App\Models\CatalystExplorer\Proposal,14f47d66591d5334a45c7b285209527ec9ae352935eb67133d3a0d951e98a607,103,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22049,App\Models\CatalystExplorer\Proposal,4bdf8584492cdace542ca9a5e7ba8483644388420d5847ba44addee3b7d827b5,278,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
22200,App\Models\CatalystExplorer\Proposal,b8c44ea99f906a6d799427acabe2a492c52f7de39725ab215a0f4a0f0554d532,243,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20693,App\Models\CatalystExplorer\Proposal,7c7fc19fa1bb224524eb85259ed355eea06e8f0757c5168e74701f56f1d82a10,176,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20725,App\Models\CatalystExplorer\Proposal,2048be07c77b90f01972caa0ee8f520a6708309975654716a3b525f052a43258,188,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20733,App\Models\CatalystExplorer\Proposal,6d350f75967cec3a52b82c7d6e5d4bacb5c860ec8ce9b576a81682fdbbd6c459,348,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21590,App\Models\CatalystExplorer\Proposal,51059ae06f1d80a34ee491a45323cbbdd9a33feaf3eb3b71b97fd93451e4bcbb,111,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20762,App\Models\CatalystExplorer\Proposal,67677bdcdb855135a27cb98debb02e7c762df58c4281a81d1e2978c66a97c987,537,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
20820,App\Models\CatalystExplorer\Proposal,24506b5f1ad229d6ec584326c05b8afdac0a91917a256d153de5dd15b57d2028,392,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21100,App\Models\CatalystExplorer\Proposal,9687803c59a6b31560b718fc24bed5f0c734b0eec44b674d5718359c581eb396,116,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21180,App\Models\CatalystExplorer\Proposal,d72a58ae6a2ee8d167c7f16e96a5c197d08fd64c72633aa28b5b7ae754c2de37,134,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21628,App\Models\CatalystExplorer\Proposal,3973cb6a7680186915028ce6b6d18e86545793b65d5e39c5376a524c73d134ab,118,2025-09-23 19:30:06,146,App\Models\CatalystExplorer\Fund
21963,App\Models\CatalystExplorer\Proposal,b1453c81273a90964e59670e32901d24bd373e282655838a79e5941d9559565b,216,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21048,App\Models\CatalystExplorer\Proposal,94187345559def6a84e9aa1b5aba78ffe29dcfadd6081d1f5b746da475c8af3d,116,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21683,App\Models\CatalystExplorer\Proposal,7d6aeb773fc01b3b2f1f1bfd862c5179c244b54a7d2541ef249b4262fa986cfc,123,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21195,App\Models\CatalystExplorer\Proposal,5cb9a968bf31c299674d6e7d6a8f422e9ae5acc9e062e936cdc5f47f4a40b68c,114,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20813,App\Models\CatalystExplorer\Proposal,bcd0278f30a470c167facd820dcef85b168e2cc8af2f3666717e729340288bbe,237,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20893,App\Models\CatalystExplorer\Proposal,a0bc6c460b79333fb716cba76693dfae9d02ac61745ffa6dd8789c3ff8350076,113,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21050,App\Models\CatalystExplorer\Proposal,39dfd9cda48fd3b8720021119852e4b21c935a3513270ce68b6544fb78b302de,146,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21468,App\Models\CatalystExplorer\Proposal,8dac4150cecb637fa9d1da7cce8df9a88bbfa0595270ad2ef11972f27a6a095f,155,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20703,App\Models\CatalystExplorer\Proposal,76a546127e663615624420bfc608e250adb904c147c796b525a7e062abbc8bc9,456,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22056,App\Models\CatalystExplorer\Proposal,3eda80be634688cc8ff7b853a5939dbfc02b4d1b38c5ebae4e63f846d02f20bf,182,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22079,App\Models\CatalystExplorer\Proposal,2e190ed44d53f0b05cfa2970d7fe14627bd8eb2494739245e049ba88c0cdc56d,460,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22286,App\Models\CatalystExplorer\Proposal,5f106297ae076518c0adc420e3e5d112b2cbd59b621526f64eae0d0a21a7aa82,517,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21075,App\Models\CatalystExplorer\Proposal,d158878452b5dd6b6ddf57d14e94bb30a5274cca55cf7476a541552af8c1ef1a,148,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22186,App\Models\CatalystExplorer\Proposal,0430d805c764d95032c809a9b97d54ac6f9c83a61d28954c61b15dfbef8c2e16,174,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21240,App\Models\CatalystExplorer\Proposal,16d9d3d15932a130fac67f2f5f53cc25bc9c1c36a0538b993ee37b93e2bc1b11,185,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21845,App\Models\CatalystExplorer\Proposal,789876114f2eb09ed099b319f7b8fc27708f5483507ba81c21e8c28341465b42,99,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21389,App\Models\CatalystExplorer\Proposal,bf4a5f2dddb8f71cc8152a0aed2cb8c21a373ccdd4e7a4da9dfc4471acaa51a9,103,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21915,App\Models\CatalystExplorer\Proposal,f1fb2648dc948f8506d9d9ddc129129c0afdd24a95cbafb98ec3159542e22046,255,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21573,App\Models\CatalystExplorer\Proposal,d6e1095df6614310409fe501875ff7f67d3f600749fa53ce6ab5bf8049fe3678,189,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20988,App\Models\CatalystExplorer\Proposal,b495af8eed3abd549278464c0e11b3954914136cc5f593a9c2746f887ed716d6,161,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21215,App\Models\CatalystExplorer\Proposal,158f7541c9bd1360c4095da7ce672bdf143fe2e84918d37070285b6cc583177c,132,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21402,App\Models\CatalystExplorer\Proposal,5d50d32ae230a1a90018f214db89cdc4fc3e17bcaf820dee24c6603e2c53f985,157,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21397,App\Models\CatalystExplorer\Proposal,17a2ff3c77cc7d8ea8a635581cda5767487fec071b1ed1d05acc3c1010390e65,106,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20748,App\Models\CatalystExplorer\Proposal,791c74dc9fb56e84dbd2b11ceea2fbe687a30336e93562d865175498347a000c,345,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21093,App\Models\CatalystExplorer\Proposal,70a1e4be837a7baf6c3e96ea696e8268e0f2d84e5a8d8fddbc84a7ddbfbb9c39,144,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21673,App\Models\CatalystExplorer\Proposal,d509a98a757466151810c4e675ab2c14078c689159d4896f99b56059599d0a0f,108,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21793,App\Models\CatalystExplorer\Proposal,e49b05eb3c89b5c04da84104c937b201b2d66d7a1f041531d2de34536fe86c1a,109,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20778,App\Models\CatalystExplorer\Proposal,43e01fce3befd106b6b8ddc36a163091969b19df3f25ccd981050dcd5ebf39fc,320,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22096,App\Models\CatalystExplorer\Proposal,88160cc92e0d53cc3b1dc1c7d9e10e732f36c99378f88ea1df4e6eaacb0c9c3a,211,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21975,App\Models\CatalystExplorer\Proposal,002d37ec045b9dfc985b4df7349415d196b3119d242eb2dc136837a50b799360,187,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20863,App\Models\CatalystExplorer\Proposal,588814cf4e1af21ebe6497bec1b57ada6d32323d6074f763c3019971d0ce0612,145,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21051,App\Models\CatalystExplorer\Proposal,1abbe90b6e80ba3a441bad551a06d9b2dccde97e5df9be50cfe0332bef444b9d,131,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21366,App\Models\CatalystExplorer\Proposal,7bcafa42033f3328266d4adfc3499ff5481ca495d291012d73acacd675384f26,138,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21552,App\Models\CatalystExplorer\Proposal,5400cfab028c7cf94100ff76809ce39bb7af526235f2e6d728b9fc59e12a758c,251,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21596,App\Models\CatalystExplorer\Proposal,eb16d37f522e3df6c150db85eb8efd95c5223d3336b30863732c8795250c97f1,99,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21144,App\Models\CatalystExplorer\Proposal,93257079b9305dcbaa3792cacadfc44e7d5913885743216cab77648cd8f3c66b,129,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21335,App\Models\CatalystExplorer\Proposal,8225c47ef9f5c6c779e3fc1f7f299b949f72b3006dd3986832d29a1df7ce917c,159,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20792,App\Models\CatalystExplorer\Proposal,0b2e33bdf7cabfa7ae20eb9031d667c9ff692bd9daa74301cb25fd14b187156e,306,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22108,App\Models\CatalystExplorer\Proposal,ddf3e682caf4b5e32d388bd295320d1dd498e21c2d0aa71321a711c76a4841f6,401,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21496,App\Models\CatalystExplorer\Proposal,2e8b45da67d595978ee03695e877d0bbed7c637080c6b5ba93c64065f74daa72,105,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21881,App\Models\CatalystExplorer\Proposal,72a66cf4e846fdbfd738407246193f34006193e2a96e90b4314ea5ab8e26f26a,140,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22163,App\Models\CatalystExplorer\Proposal,f952c234d76f00b3c76015268763aab791e2ee5abcaea3f86516a092683e10f4,324,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21168,App\Models\CatalystExplorer\Proposal,7586434b002cd02d515e5a1699f6072e2d9ebe11bc9abc7b50f46a7d9adadecc,168,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21653,App\Models\CatalystExplorer\Proposal,06b9aeb9d6e966ba9bc2c8bef278e1b6addb04b327bc4a17c8f189c88abbeac2,116,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21859,App\Models\CatalystExplorer\Proposal,9c8151ac5d4c64696e85421b33c5150509751e99ac2c25189df2dfd95bb681d2,146,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21782,App\Models\CatalystExplorer\Proposal,13ab9af405bf75964a16e0637b53e16f68ee50b40185bd84425f4380e0997abf,104,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21663,App\Models\CatalystExplorer\Proposal,8a30c7be2a26ccbf5e681d995cd99c2f0157d719a29703292439b8f1c8fdde3a,107,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21851,App\Models\CatalystExplorer\Proposal,cac10ca314851ab8cdd3a2013d9cafeb3183c3e2729823f10303d5633473842b,116,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21095,App\Models\CatalystExplorer\Proposal,e177c84c01bd4803282c80c7cf67a225b8dbdfa6e392b8a582521784809bc9e0,182,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20640,App\Models\CatalystExplorer\Proposal,18f318246e743da6837633ee7d2ad05a6d11da2637150321d2b46f39aa1d8a07,598,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20935,App\Models\CatalystExplorer\Proposal,51410c20fe542fd7e42537df7b04db77d503f9707c105aa331b8e54fcc51f349,150,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22176,App\Models\CatalystExplorer\Proposal,78eed46740dd6c5ca834a01a6045efa82e086d23b966a88c4699f19a634ea4bd,253,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21026,App\Models\CatalystExplorer\Proposal,522f9168985c7fd037d6316bbecab4cd8d3ed2c74feed9876be4da14d34082d2,180,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20676,App\Models\CatalystExplorer\Proposal,96e54d2816cb77ef6abe95d8ecc6830e7fcd3e1e5a19fce909a64935c2c1d1c7,288,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21883,App\Models\CatalystExplorer\Proposal,0f4d2635d7d0011a88e8837cd5f87244beb20fbb1fe3804ebc0035e8fa5d91db,120,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21131,App\Models\CatalystExplorer\Proposal,13f3aef0547ab44d5ee8f516684fab0494ef15b393faf4385009a7d42dae7f57,168,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22257,App\Models\CatalystExplorer\Proposal,246b2b26d7cfbd0d9a88c172757e36a19239ecf85b67af07235f64f5b96c062d,163,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
22036,App\Models\CatalystExplorer\Proposal,887a7e8a5c0cd1fa09b4cbe513ba462cd6cc8d2d6a1c181ca75a24764311e04e,225,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21056,App\Models\CatalystExplorer\Proposal,a4de43658e4a64f726698bc8f49e4324b2729d3f915a4763e1eb8b145db25a01,126,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21700,App\Models\CatalystExplorer\Proposal,1e87239b46ba42fe3845055321d8fca3625db29edbbad6dd302479363e7f98ce,124,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21398,App\Models\CatalystExplorer\Proposal,f312d58d5a59eb04e2dba9f6ba1452abfdad0f00e2446b200ee05c620d10ef29,130,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21527,App\Models\CatalystExplorer\Proposal,a122b52f995e6f08df77591498e16df3c6a988687c39fc8fe21e194ac4426249,119,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
20927,App\Models\CatalystExplorer\Proposal,a8556f49831950245964981bd06d8d46a69a213849238b5acc3e4686a51d7756,123,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
21059,App\Models\CatalystExplorer\Proposal,73ea64acba1fd251ce1587204d3b1d24a3687a44176118082e670f8473b1f102,112,2025-09-23 19:30:07,146,App\Models\CatalystExplorer\Fund
